stock_id,name,composite_score
6515,穎崴,7.2
6669,緯穎,5.0
2377,微星科技,1.8
3653,健策,1.2
2481,強茂,1.0
2395,研華,1.0
2317,鴻海精密工業,1.0
6510,精測,0.5
2464,盟立,0.3
6426,統新,0.2
