stock_id,name,composite_score
5274,信驊,3.7
2882,國泰金,3.2
3443,創意,2.8
3653,健策,2.3
6442,光聖,2.2
2481,強茂,2.0
3711,日月光投資控股,1.6
2603,長榮海運,1.4
3045,台灣大,1.4
2379,瑞昱,1.4
