stock_id,name,composite_score
3443,創意,3.4
6239,力成,3.2
3711,日月光投控,2.7
3026,禾伸堂,2.6
6472,保瑞,2.3
2486,一詮,2.3
6531,愛普*,1.9
4991,環宇-KY,1.3
6213,聯茂,0.3
3037,欣興,0.3
