stock_id,name,composite_score
2308,台達電,3.3
3017,奇鋐,2.8
2360,致茂,2.0
2603,長榮海運,1.5
2610,中華航空,1.5
3450,聯鈞,1.0
3081,聯亞,0.8
3081,聯亞光電,0.6
2412,中華電信,0.5
4904,遠傳電信,0.5
