stock_id,name,composite_score
3665,貿聯-KY,4.9
6669,緯穎,2.9
3008,大立光,2.5
1560,中砂,1.7
2059,川湖科技,1.5
6446,藥華醫藥,1.4
2885,元大金,1.3
6139,亞翔,1.0
3450,聯鈞,0.9
3231,緯創,0.7
