stock_id,name,composite_score
2303,聯電,15.7
2454,聯發科,9.8
6223,旺矽,8.3
3711,日月光投,7.9
6515,穎崴科技,6.6
2327,國巨*,3.8
2344,華邦電子,2.7
3017,奇鋐,2.7
6274,台燿科技,2.6
8046,南亞電路,2.3
