stock_id,name,composite_score
3711,日月光投控,13.2
3026,禾伸堂企,10.5
6223,旺矽,6.8
6488,環球晶,6.7
2383,台光電,5.5
3037,欣興,5.2
8046,南電,4.9
3443,創意,4.7
2327,國巨股份,4.5
2327,國巨*,4.5
