stock_id,name,composite_score
3037,欣興,4.6
2327,國巨*,4.3
3017,奇鋐,4.1
3711,日月光投控,3.3
6223,旺矽,2.1
3008,大立光,1.8
6274,台燿科技,1.7
2303,聯華電子,1.6
2059,川湖科技,1.6
6239,力成,1.6
