stock_id,name,composite_score
2330,台積電,15.5
2360,致茂電子,12.6
6223,旺矽科技,4.2
2345,智邦科技,3.9
6669,緯穎,2.6
5274,信驊科技,2.2
2059,川湖科技,2.1
2408,南亞科技,2.0
6510,精測,1.7
8299,群聯電子,1.6
