stock_id,name,composite_score
1303,南亞,4.4
8046,南電,4.3
2449,京元電子,3.7
4958,臻鼎-KY,3.4
3037,欣興,3.3
6515,穎崴,3.3
3450,聯鈞,3.3
2383,台光電,2.6
3665,貿聯-KY,1.8
2395,研華,1.7
