stock_id,name,composite_score
3711,日月光投控,16.3
2308,台達電,6.6
2327,國巨*,5.7
1815,富喬,4.1
5904,寶雅國際,3.8
3264,欣銓,3.5
6805,富世達,3.0
2383,台光電,2.9
5274,信驊,2.5
2368,金像電,1.4
