stock_id,name,composite_score
2330,台積電,122.4
3017,奇鋐,30.3
2337,旺宏,16.1
6223,旺矽,15.4
2368,金像電,13.9
3711,日月光投控,13.9
2383,台光電,12.9
2327,國巨*,12.6
2303,聯電,11.7
3037,欣興,10.5
