stock_id,name,composite_score
2303,聯電,16.2
6223,旺矽,9.4
2327,國巨*,7.1
3037,欣興,6.4
2383,台光電,6.0
3711,日月光投控,5.7
2345,智邦,5.5
6515,穎崴科技,4.9
2344,華邦電,3.4
6515,穎崴,3.2
