stock_id,name,composite_score
2327,國巨*,19.8
2454,聯發科,7.1
2327,國巨股份,5.3
6223,旺矽,3.9
2308,台達電,3.6
3583,辛耘,2.7
3131,弘塑,2.6
8210,勤誠,2.5
6274,台燿,1.5
2345,智邦,1.4
