stock_id,name,composite_score
2368,金像電,9.6
2408,南亞科,4.3
2303,聯電,3.4
3491,昇達科技,1.6
3189,景碩,1.2
6805,富世達,1.1
3008,大立光電,1.0
2449,京元電子,0.8
3081,聯亞光電工業,0.6
2345,智邦,0.5
