stock_id,name,composite_score
2308,台達電,7.5
2383,台光電,5.7
3037,欣興,4.7
2327,國巨,2.9
3017,奇鋐,2.7
3653,健策,2.4
2317,鴻海,2.3
2360,致茂,2.2
3443,創意,2.0
6805,富世達,1.6
