stock_id,name,composite_score
3702,大聯大,5.4
3533,嘉澤,5.3
3017,奇鋐,5.1
2454,聯發科,5.1
6669,緯穎,4.9
8046,南電,4.2
2368,金像電,4.0
2303,聯電,3.1
2344,華邦電,3.1
6442,光聖,2.8
