stock_id,name,composite_score
2330,台積電,8.8
3037,欣興,5.9
2454,聯發科,4.8
2383,台光電,4.4
3665,貿聯-KY,4.2
5274,信驊,3.4
2308,台達電,3.4
6669,緯穎,2.9
2449,京元電子,2.5
3008,大立光,2.4
