stock_id,name,composite_score
2330,台灣積體,7.2
8046,南電,6.2
4958,臻鼎-KY,5.3
3037,欣興,4.8
3711,日月光投控,4.5
3026,禾伸堂,3.6
2059,川湖科技,2.5
2383,台光電子,2.1
2327,國巨*,1.8
2330,台積電,1.7
