stock_id,name,composite_score
2344,華邦電,5.5
3037,欣興,4.9
2303,聯華電子,3.4
2327,國巨*,3.1
6182,合晶,2.8
3653,健策,2.6
4958,臻鼎科技控股,2.5
6223,旺矽,2.4
3189,景碩,2.1
3189,景碩科技,1.8
