stock_id,name,composite_score
5274,信驊,7.0
2449,京元電子,6.9
3665,貿聯-KY,5.4
2360,致茂,4.4
3026,禾伸堂,3.8
3711,日月光投控,3.3
8046,南電,2.8
3037,欣興,2.6
2383,台光電子,2.5
2327,國巨股份,2.4
