stock_id,name,composite_score
6669,緯穎,11.9
4979,華星光,8.0
3231,緯創,6.1
8021,尖點,4.1
2454,聯發科技,3.1
3665,貿聯-KY,3.0
3653,健策,1.3
2412,中華電信,0.9
4904,遠傳電信,0.8
1303,南亞塑膠工業,0.6
