stock_id,name,composite_score
2308,台達電子,15.1
6805,富世達,4.5
2449,京元電子,2.6
2303,聯電,2.5
6274,台燿,2.1
3443,創意,1.8
2454,聯發科,1.6
2308,台達電,1.6
2059,川湖,1.2
3450,聯鈞,1.1
