stock_id,name,composite_score
2330,台積電,265.2
2383,台光電,234.5
2454,聯發科,187.0
6669,緯穎,149.0
6223,旺矽,141.8
3037,欣興,141.6
2345,智邦,136.9
3017,奇鋐,135.4
2327,國巨*,127.7
3665,貿聯-KY,113.5
