stock_id,name,composite_score
2330,台灣積體電路製造,56.9
2454,聯發科技,35.0
3017,奇鋐科技,29.4
2383,台光電子材料,28.3
3037,欣興電子,25.4
3443,創意電子,23.8
2330,台積電,23.8
6223,旺矽科技,19.4
3653,健策精密工業,18.8
2345,智邦科技,18.2
