stock_id,name,composite_score
6669,緯穎,12.4
2454,聯發科,11.4
2383,台光電,10.8
6223,旺矽,9.1
3017,奇鋐,8.6
3037,欣興,7.3
2059,川湖,7.2
2330,台積電,7.0
2308,台達電,6.5
6515,穎崴,6.5
