stock_id,name,composite_score
3081,聯亞光電,7.4
3264,欣銓,6.4
2327,國巨*,5.2
8046,南電,4.8
2345,智邦,4.0
5274,信驊,3.2
2360,致茂,2.4
3008,大立光,2.2
2454,聯發科,1.7
4979,華星光,1.3
