stock_id,name,composite_score
3711,日月光投,16.2
2303,聯電,2.8
2383,台光電,2.8
6505,台塑化,1.4
3189,景碩科技,1.2
3037,欣興電子,1.0
2637,慧洋-KY,0.8
6531,愛普*,0.8
8046,南亞電路,0.5
6515,穎崴,0.4
