stock_id,name,composite_score
2327,國巨*,14.7
2454,聯發科,6.1
3017,奇鋐,4.7
8028,昇陽半導體,2.4
2360,致茂,2.4
2345,智邦,2.4
6223,旺矽,2.1
1303,南亞,1.6
1560,中砂,1.6
7769,鴻勁,1.4
