stock_id,name,composite_score
2383,台光電子,9.4
3026,禾伸堂企,8.9
6488,環球晶,7.6
2327,國巨*,4.2
2330,台積電,3.9
2454,聯發科,2.3
3026,禾伸堂,2.3
3665,貿聯-KY,2.0
6274,台燿科技,1.6
6223,旺矽科技,1.4
