stock_id,name,composite_score
6187,萬潤,4.9
3008,大立光,4.8
2368,金像電,4.0
1303,南亞,2.2
6223,旺矽,2.0
2376,技嘉,2.0
2454,聯發科技,1.8
2454,聯發科,1.5
2357,華碩,1.3
6669,緯穎,1.2
