stock_id,name,composite_score
2345,智邦科技,4.4
5274,信驊,4.3
2345,智邦,3.9
3711,日月光投,3.7
6669,緯穎科技,3.2
2330,台積電,3.0
2308,台達電,2.9
2449,京元電子,2.9
2368,金像電,2.5
6274,台燿,2.5
