stock_id,name,composite_score
2344,華邦電子,12.4
3037,欣興,8.1
2344,華邦電,4.6
2454,聯發科技,4.1
6271,同欣電,2.4
2454,聯發科,1.8
8358,金居,1.7
6510,精  測,1.6
3189,景碩,1.4
2327,國巨,1.1
