stock_id,name,composite_score
2317,鴻海,19.2
2059,川湖科技,8.2
2382,廣達,7.9
6669,緯穎,6.1
6274,台燿,6.1
2308,台達電,5.7
3017,奇鋐,5.2
2383,台光電,5.1
4966,譜瑞-KY,5.1
3583,辛耘,4.7
