stock_id,name,composite_score
6669,緯穎科技,4.2
3017,奇鋐科技,3.8
6274,台燿科技,1.8
6223,旺矽科技,1.5
2344,華邦電,1.5
8046,南亞電路,1.1
6147,頎邦科技,0.9
3008,大立光電,0.8
6187,萬潤科技,0.8
4958,臻鼎-KY,0.7
