stock_id,name,composite_score
6187,萬潤,4.9
6669,緯穎,3.1
2345,智邦,2.6
6223,旺矽,2.3
6147,頎邦,1.6
6274,台燿,1.6
6139,亞翔,1.4
3665,貿聯-KY,1.2
6274,台燿科技,1.0
2330,台積電,0.7
