stock_id,name,composite_score
3037,欣興,14.4
3042,台灣晶技,8.1
6274,台燿,7.1
3711,日月光投控,6.8
2303,聯電,6.7
3189,景碩,5.6
2454,聯發科,4.5
3017,奇鋐,2.9
8210,勤誠,2.9
3443,創意,2.1
