stock_id,name,composite_score
3665,貿聯-KY,11.5
2317,鴻海,6.0
6584,南俊國際,5.0
6274,台燿,3.6
6223,旺矽,3.2
2345,智邦,2.7
3529,力旺電子,2.1
3533,嘉澤,2.1
6223,旺矽科技,1.9
8046,南亞電路板,1.9
