stock_id,name,composite_score
2327,國巨*,12.8
2303,聯華電子,12.0
3443,創意,4.2
6274,台燿,3.6
6488,環球晶,3.3
2303,聯電,2.8
3131,弘塑,1.6
2344,華邦電,1.6
2383,台光電子,1.5
6415,矽力*-KY,1.5
