stock_id,name,composite_score
3653,健策,18.5
2301,光寶科,6.6
3653,健策精密,6.0
2395,研華,5.4
2376,技嘉,5.3
3450,聯鈞,4.8
2455,全新,4.8
3265,台星科,4.7
6214,精誠,4.7
5483,中美晶,4.6
