stock_id,name,composite_score
8046,南電,4.0
6488,環球晶,1.7
2059,川湖,1.5
2345,智邦,1.1
3037,欣興,0.9
3711,日月光投控,0.7
1303,南亞,0.6
6271,同欣電,0.5
5536,聖暉*,0.5
6669,緯穎,0.5
