stock_id,name,composite_score
8046,南電,4.2
3008,大立光,3.5
3081,聯亞光電,3.5
3653,健策,1.6
2449,京元電子,1.4
3017,奇鋐,1.0
2455,全新,0.8
3706,神達控股,0.4
3374,精  材,0.3
3661,世芯-KY,0.3
