stock_id,name,composite_score
3037,欣興,6.6
3017,奇鋐,5.6
2454,聯發科技,3.4
2327,國巨*,3.0
3443,創意,2.4
6274,台燿,2.2
3711,日月光投控,2.0
2059,川湖科技,1.3
6442,光紅建聖,1.0
2303,聯華電子,0.9
