stock_id,name,composite_score
3189,景碩科技,3.5
6274,台燿科技,2.3
2059,川湖,1.2
3036,文曄,1.0
2886,兆豐金融控股,0.5
2892,第一金融控股,0.4
2880,華南金融控股,0.4
3008,大立光電,0.4
2408,南亞科,0.3
6274,台燿,0.3
