stock_id,name,composite_score
3711,日月光投控,13.8
3443,創意,12.5
8150,南茂,9.7
2308,台達電,8.3
2330,台積電,6.5
2357,華碩,6.4
6274,台燿,6.3
3661,世芯-KY,5.5
8210,勤誠,2.6
3533,嘉澤,2.2
