stock_id,name,composite_score
2303,聯電,4.5
6531,愛普*,3.8
3653,健策,1.7
6505,台塑化,1.5
2330,台灣積體電路製造,0.9
6271,同欣電,0.8
1303,南亞塑膠工業,0.3
3008,大立光電,0.3
6805,富世達,0.1
3231,緯創,0.1
