stock_id,name,composite_score
6669,緯穎,7.5
6531,愛普*,6.9
4979,華星光,6.4
6805,富世達,5.0
3443,創意,5.0
3008,大立光,4.7
3017,奇鋐,4.1
5425,台半,4.1
2308,台達電,3.7
3081,聯亞光電,3.4
