stock_id,name,composite_score
3443,創意,6.1
3702,大聯大控股,3.1
2303,聯電,2.7
8996,高力,2.4
2059,川湖,2.2
2327,國巨,1.6
3008,大立光電,1.5
3661,世芯電子,1.5
1301,台灣塑膠工業,1.5
2441,超豐電子,1.4
