stock_id,name,composite_score
3665,貿聯-KY,5.5
3231,緯創,3.8
3653,健策,3.8
6669,緯穎,2.6
3008,大立光,0.9
2059,川湖科技,0.7
2454,聯發科技,0.6
6669,緯穎科技服務,0.6
2408,南亞科技,0.6
2345,智邦科技,0.6
