stock_id,name,composite_score
1303,南亞,9.5
2308,台達電,6.4
6510,精測,2.8
2383,台光電,2.8
3105,穩懋半導體,2.0
2368,金像電,2.0
6805,富世達,1.8
6139,亞翔,1.2
6285,啟碁,1.0
2308,台達電子工業,0.8
