stock_id,name,composite_score
2454,聯發科,11.0
3711,日月光投,9.4
6515,穎崴科技,9.4
2492,華新科技,6.2
3189,景碩科技,4.2
2303,聯電,4.0
2327,國巨*,2.8
6223,旺矽,2.3
3231,緯創,2.3
5347,世界先進,2.2
